date,tournament,season,road_team,road_runs,home_team,home_runs,round,tier,neutral
1991-03-31,IIHF World Championship,1991,DEN,8,ROU,2,,1.0,True
1991-03-31,IIHF World Championship,1991,FRA,9,NED,1,,1.0,True
1991-03-31,IIHF World Championship,1991,ITA,2,POL,1,,1.0,True
1991-03-31,IIHF World Championship,1991,KOR,2,BUL,4,,1.0,True
1991-03-31,IIHF World Championship,1991,NOR,6,JPN,1,,1.0,True
1991-03-31,IIHF World Championship,1991,PRK,2,HUN,6,,1.0,True
1991-04-01,IIHF World Championship,1991,AUT,6,NED,4,,1.0,True
1991-04-01,IIHF World Championship,1991,BEL,5,CHN,15,,1.0,True
1991-04-01,IIHF World Championship,1991,DEN,8,HUN,1,,1.0,True
1991-04-01,IIHF World Championship,1991,GBR,7,KOR,1,,1.0,True
1991-04-01,IIHF World Championship,1991,ITA,13,YUG,3,,1.0,True
1991-04-02,IIHF World Championship,1991,JPN,3,FRA,5,,1.0,True
1991-04-02,IIHF World Championship,1991,POL,2,NOR,4,,1.0,True
1991-04-02,IIHF World Championship,1991,PRK,1,BUL,1,,1.0,True
1991-04-02,IIHF World Championship,1991,ROU,5,GBR,6,,1.0,True
1991-04-03,IIHF World Championship,1991,BEL,2,BUL,14,,1.0,True
1991-04-03,IIHF World Championship,1991,DEN,2,CHN,2,,1.0,True
1991-04-03,IIHF World Championship,1991,ITA,5,AUT,1,,1.0,True
1991-04-03,IIHF World Championship,1991,KOR,0,PRK,7,,1.0,True
1991-04-03,IIHF World Championship,1991,ROU,6,HUN,1,,1.0,True
1991-04-03,IIHF World Championship,1991,YUG,3,POL,6,,1.0,True
1991-04-04,IIHF World Championship,1991,FRA,2,NOR,3,,1.0,True
1991-04-04,IIHF World Championship,1991,JPN,1,NED,2,,1.0,True
1991-04-05,IIHF World Championship,1991,FRA,1,ITA,5,,1.0,True
1991-04-05,IIHF World Championship,1991,YUG,5,JPN,1,,1.0,True
1991-04-06,IIHF World Championship,1991,AUT,3,NOR,1,,1.0,True
1991-04-06,IIHF World Championship,1991,NED,1,POL,4,,1.0,True
1991-04-07,IIHF World Championship,1991,AUT,2,FRA,3,,1.0,True
1991-04-07,IIHF World Championship,1991,NOR,3,ITA,4,,1.0,True
1991-04-07,IIHF World Championship,1991,POL,7,JPN,0,,1.0,True
1991-04-07,IIHF World Championship,1991,YUG,3,NED,1,,1.0,True
1991-04-14,Olympics,1992,DEN,4,POL,6,,1.5,True
1991-04-16,Olympics,1992,POL,9,DEN,5,,1.5,True
1991-04-19,IIHF World Championship,1991,CAN,4,USA,3,,1.0,True
1991-04-19,IIHF World Championship,1991,FIN,2,TCH,0,,1.0,True
1991-04-19,IIHF World Championship,1991,SWE,8,GER,1,,1.0,True
1991-04-19,IIHF World Championship,1991,URS,3,SUI,1,,1.0,True
1991-04-20,IIHF World Championship,1991,CAN,3,SUI,0,,1.0,True
1991-04-20,IIHF World Championship,1991,FIN,4,SWE,4,,1.0,True
1991-04-20,IIHF World Championship,1991,GER,3,URS,7,,1.0,True
1991-04-20,IIHF World Championship,1991,USA,4,TCH,1,,1.0,True
1991-04-22,IIHF World Championship,1991,CAN,3,GER,2,,1.0,True
1991-04-22,IIHF World Championship,1991,FIN,0,URS,3,,1.0,True
1991-04-22,IIHF World Championship,1991,SWE,4,USA,4,,1.0,True
1991-04-22,IIHF World Championship,1991,TCH,4,SUI,1,,1.0,True
1991-04-23,IIHF World Championship,1991,FIN,3,CAN,5,,1.0,True
1991-04-23,IIHF World Championship,1991,GER,1,TCH,7,,1.0,True
1991-04-23,IIHF World Championship,1991,SWE,4,SUI,3,,1.0,True
1991-04-23,IIHF World Championship,1991,USA,2,URS,12,,1.0,True
1991-04-25,IIHF World Championship,1991,FIN,6,GER,0,,1.0,True
1991-04-25,IIHF World Championship,1991,SUI,2,USA,4,,1.0,True
1991-04-25,IIHF World Championship,1991,SWE,2,TCH,1,,1.0,True
1991-04-25,IIHF World Championship,1991,URS,5,CAN,3,,1.0,True
1991-04-26,IIHF World Championship,1991,CAN,3,SWE,3,,1.0,True
1991-04-26,IIHF World Championship,1991,FIN,6,SUI,1,,1.0,True
1991-04-26,IIHF World Championship,1991,GER,4,USA,4,,1.0,True
1991-04-26,IIHF World Championship,1991,TCH,2,URS,6,,1.0,True
1991-04-28,IIHF World Championship,1991,FIN,1,USA,2,,1.0,True
1991-04-28,IIHF World Championship,1991,SUI,5,GER,2,,1.0,True
1991-04-28,IIHF World Championship,1991,TCH,4,CAN,3,,1.0,True
1991-04-28,IIHF World Championship,1991,URS,5,SWE,5,,1.0,True
1991-04-29,IIHF World Championship,1991,GER,2,FIN,4,,1.0,True
1991-04-29,IIHF World Championship,1991,SUI,4,TCH,3,,1.0,True
1991-04-30,IIHF World Championship,1991,SWE,3,CAN,3,final,1.0,True
1991-04-30,IIHF World Championship,1991,URS,6,USA,4,final,1.0,True
1991-05-01,IIHF World Championship,1991,FIN,6,SUI,2,,1.0,True
1991-05-01,IIHF World Championship,1991,TCH,4,GER,1,,1.0,True
1991-05-02,IIHF World Championship,1991,CAN,3,URS,3,final,1.0,True
1991-05-02,IIHF World Championship,1991,USA,4,SWE,8,final,1.0,True
1991-05-03,IIHF World Championship,1991,FIN,3,TCH,2,,1.0,True
1991-05-03,IIHF World Championship,1991,GER,3,SUI,3,,1.0,True
1991-05-04,IIHF World Championship,1991,SWE,2,URS,1,final,1.0,True
1991-05-04,IIHF World Championship,1991,USA,4,CAN,9,final,1.0,True
1991-08-31,Canada Cup,1991,CAN,2,FIN,2,,1.5,False
1991-08-31,Canada Cup,1991,TCH,5,URS,2,,1.5,False
1991-08-31,Canada Cup,1991,USA,6,SWE,3,,1.5,False
1991-09-02,Canada Cup,1991,CAN,6,USA,3,,1.5,False
1991-09-02,Canada Cup,1991,FIN,1,TCH,0,,1.5,False
1991-09-02,Canada Cup,1991,SWE,3,URS,2,,1.5,False
1991-09-05,Canada Cup,1991,CAN,4,SWE,1,,1.5,False
1991-09-05,Canada Cup,1991,URS,6,FIN,1,,1.5,False
1991-09-05,Canada Cup,1991,USA,4,TCH,2,,1.5,False
1991-09-07,Canada Cup,1991,CAN,6,TCH,2,,1.5,False
1991-09-07,Canada Cup,1991,FIN,3,SWE,1,,1.5,False
1991-09-07,Canada Cup,1991,USA,2,URS,1,,1.5,False
1991-09-09,Canada Cup,1991,CAN,3,URS,3,,1.5,False
1991-09-09,Canada Cup,1991,SWE,5,TCH,2,,1.5,False
1991-09-09,Canada Cup,1991,USA,4,FIN,3,,1.5,False
1991-09-11,Canada Cup,1991,USA,7,FIN,3,semifinal,1.5,False
1991-09-12,Canada Cup,1991,CAN,4,SWE,0,semifinal,1.5,False
1991-09-14,Canada Cup,1991,CAN,4,USA,1,final,1.5,False
1991-09-16,Canada Cup,1991,CAN,4,USA,2,final,1.5,False
1992-02-08,Olympics,1992,CAN,3,FRA,2,,1.5,True
1992-02-08,Olympics,1992,EUN,8,SUI,1,,1.5,True
1992-02-08,Olympics,1992,TCH,10,NOR,1,,1.5,True
1992-02-09,Olympics,1992,FIN,5,GER,1,,1.5,True
1992-02-09,Olympics,1992,SWE,7,POL,2,,1.5,True
1992-02-09,Olympics,1992,USA,6,ITA,3,,1.5,True
1992-02-10,Olympics,1992,CAN,6,SUI,1,,1.5,True
1992-02-10,Olympics,1992,EUN,8,NOR,1,,1.5,True
1992-02-10,Olympics,1992,TCH,6,FRA,4,,1.5,True
1992-02-11,Olympics,1992,FIN,9,POL,1,,1.5,True
1992-02-11,Olympics,1992,SWE,7,ITA,3,,1.5,True
1992-02-11,Olympics,1992,USA,4,FIN,1,,1.5,True
1992-02-11,Olympics,1992,USA,2,GER,0,,1.5,True
1992-02-12,Olympics,1992,CAN,10,NOR,0,,1.5,True
1992-02-12,Olympics,1992,EUN,3,TCH,4,,1.5,True
1992-02-12,Olympics,1992,SUI,3,FRA,4,,1.5,True
1992-02-13,Olympics,1992,ITA,7,POL,1,,1.5,True
1992-02-13,Olympics,1992,SWE,3,GER,1,,1.5,True
1992-02-14,Olympics,1992,CAN,5,TCH,1,,1.5,True
1992-02-14,Olympics,1992,EUN,8,FRA,0,,1.5,True
1992-02-14,Olympics,1992,SUI,6,NOR,3,,1.5,True
1992-02-15,Olympics,1992,ITA,2,GER,5,,1.5,True
1992-02-15,Olympics,1992,SWE,2,FIN,2,,1.5,True
1992-02-15,Olympics,1992,USA,3,POL,0,,1.5,True
1992-02-16,Olympics,1992,CAN,4,EUN,5,,1.5,True
1992-02-16,Olympics,1992,NOR,2,FRA,4,,1.5,True
1992-02-16,Olympics,1992,TCH,4,SUI,2,,1.5,True
1992-02-17,Olympics,1992,FIN,5,ITA,3,,1.5,True
1992-02-17,Olympics,1992,GER,4,POL,0,,1.5,True
1992-02-17,Olympics,1992,SWE,3,USA,3,,1.5,True
1992-02-18,Olympics,1992,CAN,4,GER,3,final,1.5,True
1992-02-18,Olympics,1992,FRA,1,USA,4,final,1.5,True
1992-02-18,Olympics,1992,ITA,3,NOR,5,semifinal,1.5,True
1992-02-19,Olympics,1992,EUN,6,FIN,1,final,1.5,True
1992-02-19,Olympics,1992,SUI,7,POL,2,semifinal,1.5,True
1992-02-19,Olympics,1992,SWE,1,TCH,3,final,1.5,True
1992-02-20,Olympics,1992,GER,5,FRA,4,semifinal,1.5,True
1992-02-20,Olympics,1992,ITA,1,POL,4,,1.5,True
1992-02-20,Olympics,1992,SWE,3,FIN,2,semifinal,1.5,True
1992-02-21,Olympics,1992,CAN,4,TCH,2,semifinal,1.5,True
1992-02-21,Olympics,1992,EUN,5,USA,2,semifinal,1.5,True
1992-02-21,Olympics,1992,NOR,5,SUI,2,,1.5,True
1992-02-22,Olympics,1992,FIN,4,FRA,1,,1.5,True
1992-02-22,Olympics,1992,SWE,4,GER,3,,1.5,True
1992-02-22,Olympics,1992,TCH,6,USA,1,bronze,1.5,True
1992-02-23,Olympics,1992,CAN,1,EUN,3,,1.5,True
1992-03-18,IIHF World Championship,1992,BEL,5,PRK,4,,1.0,True
1992-03-18,IIHF World Championship,1992,GBR,10,AUS,2,,1.0,True
1992-03-18,IIHF World Championship,1992,KOR,6,HUN,10,,1.0,True
1992-03-19,IIHF World Championship,1992,GBR,15,KOR,0,,1.0,True
1992-03-19,IIHF World Championship,1992,HUN,3,BEL,1,,1.0,True
1992-03-19,IIHF World Championship,1992,PRK,8,AUS,3,,1.0,True
1992-03-21,IIHF World Championship,1992,AUS,5,KOR,5,,1.0,True
1992-03-21,IIHF World Championship,1992,BEL,3,GBR,7,,1.0,True
1992-03-21,IIHF World Championship,1992,HUN,1,PRK,4,,1.0,True
1992-03-21,IIHF World Championship,1992,RSA,23,LUX,0,,1.0,True
1992-03-21,IIHF World Championship,1992,TUR,3,GRE,15,,1.0,True
1992-03-22,IIHF World Championship,1992,HUN,1,AUS,8,,1.0,True
1992-03-22,IIHF World Championship,1992,ISR,4,ESP,23,,1.0,True
1992-03-22,IIHF World Championship,1992,KOR,4,BEL,6,,1.0,True
1992-03-22,IIHF World Championship,1992,PRK,2,GBR,16,,1.0,True
1992-03-22,IIHF World Championship,1992,RSA,18,TUR,1,,1.0,True
1992-03-23,IIHF World Championship,1992,LUX,5,GRE,9,,1.0,True
1992-03-24,IIHF World Championship,1992,AUS,6,BEL,2,,1.0,True
1992-03-24,IIHF World Championship,1992,ESP,10,GRE,1,,1.0,True
1992-03-24,IIHF World Championship,1992,GBR,14,HUN,3,,1.0,True
1992-03-24,IIHF World Championship,1992,ISR,8,TUR,2,,1.0,True
1992-03-24,IIHF World Championship,1992,PRK,7,KOR,3,,1.0,True
1992-03-25,IIHF World Championship,1992,LUX,0,ESP,31,,1.0,True
1992-03-25,IIHF World Championship,1992,RSA,5,ISR,1,,1.0,True
1992-03-26,IIHF World Championship,1992,LUX,10,TUR,5,,1.0,True
1992-03-26,IIHF World Championship,1992,RSA,9,GRE,4,,1.0,True
1992-03-27,IIHF World Championship,1992,GRE,7,ISR,4,,1.0,True
1992-03-27,IIHF World Championship,1992,TUR,0,ESP,38,,1.0,True
1992-03-28,IIHF World Championship,1992,ISR,5,LUX,5,,1.0,True
1992-03-28,IIHF World Championship,1992,RSA,0,ESP,12,,1.0,True
1992-04-02,IIHF World Championship,1992,AUT,18,BUL,0,,1.0,True
1992-04-02,IIHF World Championship,1992,JPN,4,DEN,2,,1.0,True
1992-04-02,IIHF World Championship,1992,NED,12,CHN,2,,1.0,True
1992-04-02,IIHF World Championship,1992,YUG,3,ROU,3,,1.0,True
1992-04-03,IIHF World Championship,1992,AUT,9,ROU,0,,1.0,True
1992-04-03,IIHF World Championship,1992,CHN,4,YUG,1,,1.0,True
1992-04-04,IIHF World Championship,1992,DEN,0,NED,8,,1.0,True
1992-04-04,IIHF World Championship,1992,JPN,2,BUL,5,,1.0,True
1992-04-05,IIHF World Championship,1992,AUT,16,CHN,0,,1.0,True
1992-04-05,IIHF World Championship,1992,JPN,5,ROU,1,,1.0,True
1992-04-05,IIHF World Championship,1992,YUG,2,DEN,4,,1.0,True
1992-04-06,IIHF World Championship,1992,CHN,3,ROU,3,,1.0,True
1992-04-06,IIHF World Championship,1992,NED,7,BUL,1,,1.0,True
1992-04-07,IIHF World Championship,1992,AUT,5,DEN,1,,1.0,True
1992-04-07,IIHF World Championship,1992,YUG,1,BUL,4,,1.0,True
1992-04-08,IIHF World Championship,1992,CHN,3,JPN,10,,1.0,True
1992-04-08,IIHF World Championship,1992,ROU,2,NED,2,,1.0,True
1992-04-09,IIHF World Championship,1992,AUT,3,JPN,0,,1.0,True
1992-04-09,IIHF World Championship,1992,BUL,1,DEN,7,,1.0,True
1992-04-09,IIHF World Championship,1992,YUG,0,NED,11,,1.0,True
1992-04-10,IIHF World Championship,1992,BUL,3,CHN,1,,1.0,True
1992-04-10,IIHF World Championship,1992,ROU,2,DEN,4,,1.0,True
1992-04-11,IIHF World Championship,1992,AUT,8,NED,3,,1.0,True
1992-04-11,IIHF World Championship,1992,JPN,6,YUG,0,,1.0,True
1992-04-12,IIHF World Championship,1992,AUT,14,YUG,0,,1.0,True
1992-04-12,IIHF World Championship,1992,BUL,0,ROU,2,,1.0,True
1992-04-12,IIHF World Championship,1992,DEN,5,CHN,2,,1.0,True
1992-04-12,IIHF World Championship,1992,NED,10,JPN,3,,1.0,True
1992-04-28,IIHF World Championship,1992,CAN,4,FRA,3,,1.0,True
1992-04-28,IIHF World Championship,1992,GER,3,FIN,6,,1.0,True
1992-04-28,IIHF World Championship,1992,ITA,0,USA,1,,1.0,True
1992-04-28,IIHF World Championship,1992,SUI,2,RUS,2,,1.0,True
1992-04-28,IIHF World Championship,1992,SWE,7,POL,0,,1.0,True
1992-04-28,IIHF World Championship,1992,TCH,6,NOR,1,,1.0,True
1992-04-29,IIHF World Championship,1992,FIN,11,POL,2,,1.0,True
1992-04-29,IIHF World Championship,1992,SWE,0,ITA,0,,1.0,True
1992-04-29,IIHF World Championship,1992,USA,3,GER,5,,1.0,True
1992-04-30,IIHF World Championship,1992,CAN,1,SUI,1,,1.0,True
1992-04-30,IIHF World Championship,1992,RUS,3,NOR,2,,1.0,True
1992-04-30,IIHF World Championship,1992,TCH,3,FRA,0,,1.0,True
1992-05-01,IIHF World Championship,1992,FRA,5,SUI,6,,1.0,True
1992-05-01,IIHF World Championship,1992,GER,5,SWE,2,,1.0,True
1992-05-01,IIHF World Championship,1992,NOR,3,CAN,4,,1.0,True
1992-05-01,IIHF World Championship,1992,POL,5,ITA,7,,1.0,True
1992-05-01,IIHF World Championship,1992,TCH,2,RUS,4,,1.0,True
1992-05-01,IIHF World Championship,1992,USA,1,FIN,6,,1.0,True
1992-05-03,IIHF World Championship,1992,FIN,3,SWE,1,,1.0,True
1992-05-03,IIHF World Championship,1992,ITA,2,GER,6,,1.0,True
1992-05-03,IIHF World Championship,1992,RUS,8,FRA,0,,1.0,True
1992-05-03,IIHF World Championship,1992,SUI,3,NOR,1,,1.0,True
1992-05-03,IIHF World Championship,1992,TCH,5,CAN,2,,1.0,True
1992-05-03,IIHF World Championship,1992,USA,5,POL,0,,1.0,True
1992-05-04,IIHF World Championship,1992,CAN,4,RUS,6,,1.0,True
1992-05-04,IIHF World Championship,1992,FIN,6,ITA,1,,1.0,True
1992-05-04,IIHF World Championship,1992,FRA,0,NOR,1,,1.0,True
1992-05-04,IIHF World Championship,1992,POL,1,GER,11,,1.0,True
1992-05-04,IIHF World Championship,1992,SWE,4,USA,4,,1.0,True
1992-05-04,IIHF World Championship,1992,TCH,2,SUI,0,,1.0,True
1992-05-06,IIHF World Championship,1992,FIN,4,CAN,3,,1.0,True
1992-05-06,IIHF World Championship,1992,FRA,3,POL,1,,1.0,True
1992-05-06,IIHF World Championship,1992,RUS,0,SWE,2,,1.0,True
1992-05-07,IIHF World Championship,1992,GER,1,SUI,3,,1.0,True
1992-05-07,IIHF World Championship,1992,TCH,8,USA,1,,1.0,True
1992-05-09,IIHF World Championship,1992,SWE,4,SUI,1,semifinal,1.0,True
1992-05-09,IIHF World Championship,1992,TCH,2,FIN,3,semifinal,1.0,True
1992-05-10,IIHF World Championship,1992,SWE,5,FIN,2,final,1.0,True
1992-05-10,IIHF World Championship,1992,TCH,5,SUI,2,bronze,1.0,True
1992-11-06,IIHF World Championship,1993,EST,6,LTU,1,,1.0,True
1992-11-06,IIHF World Championship,1993,KAZ,5,UKR,4,,1.0,True
1992-11-06,IIHF World Championship,1993,TUR,2,GRE,10,,1.0,True
1992-11-07,IIHF World Championship,1993,BLR,1,UKR,4,,1.0,True
1992-11-07,IIHF World Championship,1993,CRO,1,SVN,15,,1.0,True
1992-11-07,IIHF World Championship,1993,GRE,2,ISR,8,,1.0,True
1992-11-07,IIHF World Championship,1993,LAT,13,LTU,2,,1.0,True
1992-11-08,IIHF World Championship,1993,BLR,3,KAZ,1,,1.0,True
1992-11-08,IIHF World Championship,1993,LAT,6,EST,3,,1.0,True
1992-11-08,IIHF World Championship,1993,SVN,7,CRO,2,,1.0,True
1992-11-08,IIHF World Championship,1993,TUR,4,ISR,14,,1.0,True
1993-03-12,IIHF World Championship,1993,KAZ,14,ESP,0,,1.0,True
1993-03-12,IIHF World Championship,1993,LAT,26,BEL,3,,1.0,True
1993-03-12,IIHF World Championship,1993,PRK,14,ISR,2,,1.0,True
1993-03-12,IIHF World Championship,1993,RSA,2,HUN,20,,1.0,True
1993-03-12,IIHF World Championship,1993,SVN,15,AUS,2,,1.0,True
1993-03-12,IIHF World Championship,1993,UKR,16,KOR,1,,1.0,True
1993-03-13,IIHF World Championship,1993,AUS,9,RSA,3,,1.0,True
1993-03-13,IIHF World Championship,1993,BEL,2,UKR,37,,1.0,True
1993-03-13,IIHF World Championship,1993,HUN,1,KAZ,7,,1.0,True
1993-03-13,IIHF World Championship,1993,KOR,8,ISR,5,,1.0,True
1993-03-13,IIHF World Championship,1993,PRK,0,LAT,4,,1.0,True
1993-03-13,IIHF World Championship,1993,SVN,12,ESP,0,,1.0,True
1993-03-15,IIHF World Championship,1993,BEL,5,KOR,3,,1.0,True
1993-03-15,IIHF World Championship,1993,HUN,6,ESP,5,,1.0,True
1993-03-15,IIHF World Championship,1993,ISR,0,LAT,32,,1.0,True
1993-03-15,IIHF World Championship,1993,KAZ,23,AUS,1,,1.0,True
1993-03-15,IIHF World Championship,1993,SVN,29,RSA,0,,1.0,True
1993-03-15,IIHF World Championship,1993,UKR,15,PRK,2,,1.0,True
1993-03-16,IIHF World Championship,1993,BEL,8,ISR,1,,1.0,True
1993-03-16,IIHF World Championship,1993,ESP,3,AUS,4,,1.0,True
1993-03-16,IIHF World Championship,1993,KOR,4,PRK,7,,1.0,True
1993-03-16,IIHF World Championship,1993,LAT,5,UKR,5,,1.0,True
1993-03-16,IIHF World Championship,1993,RSA,0,KAZ,32,,1.0,True
1993-03-16,IIHF World Championship,1993,SVN,14,HUN,2,,1.0,True
1993-03-18,IIHF World Championship,1993,AUS,3,HUN,7,,1.0,True
1993-03-18,IIHF World Championship,1993,ESP,10,RSA,3,,1.0,True
1993-03-18,IIHF World Championship,1993,ISR,0,UKR,29,,1.0,True
1993-03-18,IIHF World Championship,1993,KOR,0,LAT,27,,1.0,True
1993-03-18,IIHF World Championship,1993,PRK,7,BEL,1,,1.0,True
1993-03-18,IIHF World Championship,1993,SVN,4,KAZ,0,,1.0,True
1993-03-19,IIHF World Championship,1993,SVN,1,LAT,5,semifinal,1.0,True
1993-03-19,IIHF World Championship,1993,UKR,3,KAZ,2,semifinal,1.0,True
1993-03-21,IIHF World Championship,1993,ESP,3,KOR,7,,1.0,True
1993-03-21,IIHF World Championship,1993,SVN,3,KAZ,7,bronze,1.0,True
1993-03-21,IIHF World Championship,1993,UKR,0,LAT,2,final,1.0,True
1993-03-25,IIHF World Championship,1993,DEN,5,BUL,1,,1.0,True
1993-03-25,IIHF World Championship,1993,JPN,8,ROU,1,,1.0,True
1993-03-25,IIHF World Championship,1993,NED,15,CHN,1,,1.0,True
1993-03-25,IIHF World Championship,1993,POL,3,GBR,4,,1.0,True
1993-03-26,IIHF World Championship,1993,CHN,1,POL,21,,1.0,True
1993-03-26,IIHF World Championship,1993,NED,4,ROU,2,,1.0,True
1993-03-27,IIHF World Championship,1993,BUL,1,JPN,7,,1.0,True
1993-03-27,IIHF World Championship,1993,DEN,0,GBR,4,,1.0,True
1993-03-28,IIHF World Championship,1993,JPN,4,GBR,5,,1.0,True
1993-03-28,IIHF World Championship,1993,NED,14,BUL,0,,1.0,True
1993-03-28,IIHF World Championship,1993,POL,13,ROU,0,,1.0,True
1993-03-29,IIHF World Championship,1993,POL,7,DEN,3,,1.0,True
1993-03-29,IIHF World Championship,1993,ROU,5,CHN,3,,1.0,True
1993-03-30,IIHF World Championship,1993,DEN,13,CHN,0,,1.0,True
